,time_crime_hour,location_description,cnt,__fileposition__
2239,19,"AIRPORT VENDING ESTABLISHMENT",43,84630
2240,19,"AIRPORT/AIRCRAFT",711,84679
2241,19,"ALLEY",10240,84715
2242,19,"ANIMAL HOSPITAL",56,84740
2243,19,"APARTMENT",31748,84775
2244,19,"APPLIANCE STORE",100,84804
2245,19,"ATHLETIC CLUB",520,84839
2246,19,"ATM (AUTOMATIC TELLER MACHINE)",188,84872
2247,19,"AUTO",39,84922
2248,19,"BANK",384,84946
2249,19,"BAR OR TAVERN",906,84970
2250,19,"BARBERSHOP",558,85003
2251,19,"BASEMENT",1,85033
2252,19,"BOAT/WATERCRAFT",32,85061
2253,19,"BOWLING ALLEY",45,85096
2254,19,"BRIDGE",23,85129
2255,19,"CAR WASH",149,85155
2256,19,"CEMETARY",11,85183
2257,19,"CHA APARTMENT",1788,85211
2258,19,"CHA GROUNDS",1,85244
2259,19,"CHA HALLWAY",4,85275
2260,19,"CHA HALLWAY/STAIRWELL/ELEVATOR",1727,85306
2261,19,"CHA PARKING LOT",3,85356
2262,19,"CHA PARKING LOT/GROUNDS",4069,85391
2263,19,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",800,85434
2264,19,"CLEANING STORE",395,85487
2265,19,"COIN OPERATED MACHINE",56,85521
2266,19,"COLLEGE/UNIVERSITY GROUNDS",228,85562
2267,19,"COLLEGE/UNIVERSITY RESIDENCE HALL",49,85608
2268,19,"COMMERCIAL / BUSINESS OFFICE",1765,85661
2269,19,"CONSTRUCTION SITE",448,85709
2270,19,"CONVENIENCE STORE",1031,85746
2271,19,"CREDIT UNION",3,85783
2272,19,"CTA BUS",1238,85815
2273,19,"CTA BUS STOP",324,85842
2274,19,"CTA GARAGE / OTHER PROPERTY",636,85874
2275,19,"CTA PLATFORM",3059,85921
2276,19,"CTA STATION",152,85953
2277,19,"CTA TRACKS - RIGHT OF WAY",2,85984
2278,19,"CTA TRAIN",1225,86029
2279,19,"CURRENCY EXCHANGE",503,86058
2280,19,"DAY CARE CENTER",63,86095
2281,19,"DELIVERY TRUCK",29,86130
2282,19,"DEPARTMENT STORE",5650,86164
2283,19,"DRIVEWAY - RESIDENTIAL",1121,86200
2284,19,"DRUG STORE",1782,86242
2285,19,"FACTORY/MANUFACTURING BUILDING",217,86272
2286,19,"FEDERAL BUILDING",13,86322
2287,19,"FIRE STATION",20,86358
2288,19,"FOREST PRESERVE",19,86390
2289,19,"FUNERAL PARLOR",1,86425
2290,19,"GANGWAY",2,86459
2291,19,"GARAGE",3,86486
2292,19,"GAS STATION",4010,86512
2293,19,"GAS STATION DRIVE/PROP.",1,86543
2294,19,"GOVERNMENT BUILDING/PROPERTY",374,86586
2295,19,"GROCERY FOOD STORE",5637,86634
2296,19,"HALLWAY",4,86672
2297,19,"HIGHWAY/EXPRESSWAY",58,86699
2298,19,"HOSPITAL BUILDING/GROUNDS",768,86737
2299,19,"HOTEL/MOTEL",1393,86782
2300,19,"HOUSE",19,86813
2301,19,"JAIL / LOCK-UP FACILITY",56,86838
2302,19,"LAKEFRONT/WATERFRONT/RIVERBANK",73,86881
2303,19,"LIBRARY",262,86931
2304,19,"MEDICAL/DENTAL OFFICE",246,86958
2305,19,"MOVIE HOUSE/THEATER",252,86999
2306,19,"NEWSSTAND",14,87038
2307,19,"NURSING HOME/RETIREMENT HOME",639,87067
2308,19,"OTHER",12774,87115
2309,19,"OTHER COMMERCIAL TRANSPORTATION",124,87140
2310,19,"OTHER RAILROAD PROP / TRAIN DEPOT",319,87191
2311,19,"PARK PROPERTY",4808,87244
2312,19,"PARKING LOT",8,87277
2313,19,"PARKING LOT/GARAGE(NON.RESID.)",11322,87308
2314,19,"PAWN SHOP",18,87358
2315,19,"POLICE FACILITY/VEH PARKING LOT",796,87387
2316,19,"POOL ROOM",28,87438
2317,19,"PORCH",15,87467
2318,19,"RESIDENCE",49622,87492
2319,19,"RESIDENCE PORCH/HALLWAY",7143,87521
2320,19,"RESIDENCE-GARAGE",6969,87564
2321,19,"RESIDENTIAL YARD (FRONT/BACK)",3891,87600
2322,19,"RESTAURANT",6407,87649
2323,19,"RETAIL STORE",3,87679
2324,19,"SAVINGS AND LOAN",21,87711
2325,19,"SCHOOL, PRIVATE, BUILDING",350,87747
2326,19,"SCHOOL, PRIVATE, GROUNDS",147,87792
2327,19,"SCHOOL, PUBLIC, BUILDING",1168,87836
2328,19,"SCHOOL, PUBLIC, GROUNDS",854,87880
2329,19,"SIDEWALK",48485,87923
2330,19,"SMALL RETAIL STORE",6998,87951
2331,19,"SPORTS ARENA/STADIUM",407,87989
2332,19,"STAIRWELL",1,88029
2333,19,"STREET",104271,88058
2334,19,"TAVERN/LIQUOR STORE",1527,88084
2335,19,"TAXI CAB",1,88123
2336,19,"TAXICAB",259,88151
2337,19,"VACANT LOT",4,88178
2338,19,"VACANT LOT/LAND",1275,88208
2339,19,"VEHICLE - DELIVERY TRUCK",1,88243
2340,19,"VEHICLE - OTHER RIDE SERVICE",13,88287
2341,19,"VEHICLE NON-COMMERCIAL",5596,88335
2342,19,"VEHICLE-COMMERCIAL",215,88377
2343,19,"WAREHOUSE",313,88415
2344,19,"YARD",5,88444
2345,20,"",91,88468
2346,20,"ABANDONED BUILDING",483,88488
2347,20,"AIRCRAFT",39,88526
2348,20,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",38,88554
2349,20,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",15,88621
2350,20,"AIRPORT EXTERIOR - NON-SECURE AREA",34,88684
2351,20,"AIRPORT EXTERIOR - SECURE AREA",15,88738
2352,20,"AIRPORT PARKING LOT",29,88788
2353,20,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",49,88827
2354,20,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",19,88893
2355,20,"AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA",6,88955
2356,20,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",21,89019
2357,20,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",96,89085
2358,20,"AIRPORT TRANSPORTATION SYSTEM (ATS)",4,89147
2359,20,"AIRPORT VENDING ESTABLISHMENT",39,89202
2360,20,"AIRPORT/AIRCRAFT",639,89251
2361,20,"ALLEY",10288,89287
2362,20,"ANIMAL HOSPITAL",39,89312
2363,20,"APARTMENT",32401,89347
2364,20,"APPLIANCE STORE",69,89376
2365,20,"ATHLETIC CLUB",407,89411
2366,20,"ATM (AUTOMATIC TELLER MACHINE)",190,89444
2367,20,"AUTO",56,89494
2368,20,"BANK",268,89518
2369,20,"BAR OR TAVERN",1160,89542
2370,20,"BARBER SHOP/BEAUTY SALON",2,89575
2371,20,"BARBERSHOP",556,89619
2372,20,"BASEMENT",2,89649
2373,20,"BOAT/WATERCRAFT",36,89677
2374,20,"BOWLING ALLEY",50,89712
2375,20,"BRIDGE",13,89745
2376,20,"CAR WASH",140,89771
2377,20,"CEMETARY",9,89799
2378,20,"CHA APARTMENT",1853,89827
2379,20,"CHA HALLWAY",1,89860
2380,20,"CHA HALLWAY/STAIRWELL/ELEVATOR",1910,89891
2381,20,"CHA LOBBY",1,89941
2382,20,"CHA PARKING LOT",4,89970
2383,20,"CHA PARKING LOT/GROUNDS",4108,90005
2384,20,"CHA STAIRWELL",1,90048
2385,20,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",752,90081
2386,20,"CLEANING STORE",226,90134
2387,20,"CLUB",1,90168
2388,20,"COIN OPERATED MACHINE",74,90192
2389,20,"COLLEGE/UNIVERSITY GROUNDS",208,90233
2390,20,"COLLEGE/UNIVERSITY RESIDENCE HALL",50,90279
2391,20,"COMMERCIAL / BUSINESS OFFICE",1286,90332
2392,20,"CONSTRUCTION SITE",311,90380
2393,20,"CONVENIENCE STORE",797,90417
2394,20,"CREDIT UNION",6,90454
2395,20,"CTA BUS",960,90486
2396,20,"CTA BUS STOP",298,90513
2397,20,"CTA GARAGE / OTHER PROPERTY",472,90545
2398,20,"CTA PLATFORM",2437,90592
2399,20,"CTA STATION",115,90624
2400,20,"CTA TRACKS - RIGHT OF WAY",1,90655
2401,20,"CTA TRAIN",1048,90700
2402,20,"CURRENCY EXCHANGE",418,90729
2403,20,"DAY CARE CENTER",69,90766
2404,20,"DELIVERY TRUCK",15,90801
2405,20,"DEPARTMENT STORE",3814,90835
2406,20,"DRIVEWAY",2,90871
2407,20,"DRIVEWAY - RESIDENTIAL",1251,90899
2408,20,"DRUG STORE",1525,90941
2409,20,"FACTORY/MANUFACTURING BUILDING",214,90971
2410,20,"FEDERAL BUILDING",9,91021
2411,20,"FIRE STATION",43,91057
2412,20,"FOREST PRESERVE",21,91089
2413,20,"GANGWAY",2,91124
2414,20,"GARAGE",7,91151
2415,20,"GARAGE/AUTO REPAIR",1,91177
2416,20,"GAS STATION",4334,91215
2417,20,"GAS STATION DRIVE/PROP.",2,91246
2418,20,"GOVERNMENT BUILDING/PROPERTY",325,91289
2419,20,"GROCERY FOOD STORE",4795,91337
2420,20,"HALLWAY",6,91375
2421,20,"HIGHWAY/EXPRESSWAY",67,91402
2422,20,"HOSPITAL BUILDING/GROUNDS",689,91440
2423,20,"HOTEL/MOTEL",1384,91485
2424,20,"HOUSE",22,91516
2425,20,"JAIL / LOCK-UP FACILITY",52,91541
2426,20,"LAKEFRONT/WATERFRONT/RIVERBANK",69,91584
2427,20,"LIBRARY",164,91634
2428,20,"MEDICAL/DENTAL OFFICE",136,91661
2429,20,"MOVIE HOUSE/THEATER",237,91702
2430,20,"NEWSSTAND",10,91741
2431,20,"NURSING HOME/RETIREMENT HOME",606,91770
2432,20,"OTHER",11623,91818
2433,20,"OTHER COMMERCIAL TRANSPORTATION",123,91843
2434,20,"OTHER RAILROAD PROP / TRAIN DEPOT",287,91894
2435,20,"PARK PROPERTY",4098,91947
2436,20,"PARKING LOT",9,91980
2437,20,"PARKING LOT/GARAGE(NON.RESID.)",10060,92011
2438,20,"PAWN SHOP",6,92061
2439,20,"POLICE FACILITY/VEH PARKING LOT",710,92090
2440,20,"POOL ROOM",50,92141
2441,20,"PORCH",11,92170
2442,20,"RESIDENCE",50447,92195
2443,20,"RESIDENCE PORCH/HALLWAY",7414,92224
2444,20,"RESIDENCE-GARAGE",7549,92267
2445,20,"RESIDENTIAL YARD (FRONT/BACK)",3728,92303
2446,20,"RESTAURANT",6271,92352
2447,20,"RETAIL STORE",8,92382
2448,20,"SAVINGS AND LOAN",8,92414
2449,20,"SCHOOL, PRIVATE, BUILDING",317,92450
2450,20,"SCHOOL, PRIVATE, GROUNDS",129,92495
2451,20,"SCHOOL, PUBLIC, BUILDING",927,92539
2452,20,"SCHOOL, PUBLIC, GROUNDS",650,92583
2453,20,"SEWER",1,92626
2454,20,"SIDEWALK",48005,92651
2455,20,"SMALL RETAIL STORE",4921,92679
2456,20,"SPORTS ARENA/STADIUM",456,92717
2457,20,"STREET",114584,92757
2458,20,"TAVERN/LIQUOR STORE",1477,92783
2459,20,"TAXICAB",282,92822
2460,20,"TRUCK",1,92849
2461,20,"VACANT LOT",2,92874
2462,20,"VACANT LOT/LAND",1115,92904
2463,20,"VEHICLE - DELIVERY TRUCK",1,92939
2464,20,"VEHICLE - OTHER RIDE SERVICE",9,92983
2465,20,"VEHICLE NON-COMMERCIAL",6019,93031
2466,20,"VEHICLE-COMMERCIAL",192,93073
2467,20,"VESTIBULE",1,93111
2468,20,"WAREHOUSE",288,93140
2469,20,"WOODED AREA",1,93169
2470,20,"YARD",13,93200
2471,21,"",79,93224
2472,21,"ABANDONED BUILDING",414,93244
2473,21,"AIRCRAFT",26,93282
2474,21,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",18,93310
2475,21,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",16,93377
2476,21,"AIRPORT EXTERIOR - NON-SECURE AREA",26,93440
2477,21,"AIRPORT EXTERIOR - SECURE AREA",14,93494
2478,21,"AIRPORT PARKING LOT",19,93544
2479,21,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",40,93583
2480,21,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",20,93649
2481,21,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",9,93711
2482,21,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",55,93777
2483,21,"AIRPORT TRANSPORTATION SYSTEM (ATS)",1,93839
2484,21,"AIRPORT VENDING ESTABLISHMENT",26,93894
2485,21,"AIRPORT/AIRCRAFT",502,93943
2486,21,"ALLEY",10157,93979
2487,21,"ANIMAL HOSPITAL",24,94004
2488,21,"APARTMENT",33081,94039
2489,21,"APPLIANCE STORE",43,94068
2490,21,"ATHLETIC CLUB",323,94103
2491,21,"ATM (AUTOMATIC TELLER MACHINE)",186,94136
2492,21,"AUTO",67,94186
2493,21,"BANK",207,94210
2494,21,"BAR OR TAVERN",1431,94234
2495,21,"BARBER SHOP/BEAUTY SALON",1,94267
2496,21,"BARBERSHOP",437,94311
2497,21,"BASEMENT",2,94341
2498,21,"BOAT/WATERCRAFT",26,94369
2499,21,"BOWLING ALLEY",67,94404
2500,21,"BRIDGE",19,94437
2501,21,"CAR WASH",99,94463
2502,21,"CEMETARY",5,94491
2503,21,"CHA APARTMENT",2058,94519
2504,21,"CHA HALLWAY/STAIRWELL/ELEVATOR",1859,94552
2505,21,"CHA PARKING LOT",3,94602
2506,21,"CHA PARKING LOT/GROUNDS",4231,94637
2507,21,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",768,94680
2508,21,"CLEANING STORE",190,94733
2509,21,"COIN OPERATED MACHINE",74,94767
2510,21,"COLLEGE/UNIVERSITY GROUNDS",184,94808
2511,21,"COLLEGE/UNIVERSITY RESIDENCE HALL",61,94854
2512,21,"COMMERCIAL / BUSINESS OFFICE",1010,94907
2513,21,"CONSTRUCTION SITE",237,94955
2514,21,"CONVENIENCE STORE",691,94992
2515,21,"COUNTY JAIL",1,95029
2516,21,"CREDIT UNION",4,95060
2517,21,"CTA BUS",932,95092
2518,21,"CTA BUS STOP",282,95119
2519,21,"CTA GARAGE / OTHER PROPERTY",372,95151
2520,21,"CTA PLATFORM",1700,95198
2521,21,"CTA PROPERTY",1,95230
2522,21,"CTA STATION",77,95262
2523,21,"CTA TRACKS - RIGHT OF WAY",3,95293
2524,21,"CTA TRAIN",945,95338
2525,21,"CURRENCY EXCHANGE",239,95367
2526,21,"DAY CARE CENTER",42,95404
2527,21,"DELIVERY TRUCK",21,95439
2528,21,"DEPARTMENT STORE",1773,95473
2529,21,"DRIVEWAY - RESIDENTIAL",1257,95509
2530,21,"DRUG STORE",1285,95551
2531,21,"FACTORY/MANUFACTURING BUILDING",173,95581
2532,21,"FEDERAL BUILDING",9,95631
2533,21,"FIRE STATION",31,95667
2534,21,"FOREST PRESERVE",21,95699
2535,21,"GANGWAY",3,95734
2536,21,"GARAGE",3,95761
2537,21,"GAS STATION",4345,95787
2538,21,"GAS STATION DRIVE/PROP.",3,95818
2539,21,"GOVERNMENT BUILDING/PROPERTY",283,95861
2540,21,"GROCERY FOOD STORE",3708,95909
2541,21,"HALLWAY",6,95947
2542,21,"HIGHWAY/EXPRESSWAY",53,95974
2543,21,"HOSPITAL",1,96012
2544,21,"HOSPITAL BUILDING/GROUNDS",659,96040
2545,21,"HOTEL",1,96085
2546,21,"HOTEL/MOTEL",1414,96110
2547,21,"HOUSE",23,96141
2548,21,"JAIL / LOCK-UP FACILITY",42,96166
2549,21,"LAKEFRONT/WATERFRONT/RIVERBANK",57,96209
2550,21,"LIBRARY",87,96259
2551,21,"MEDICAL/DENTAL OFFICE",106,96286
2552,21,"MOVIE HOUSE/THEATER",278,96327
2553,21,"NEWSSTAND",6,96366
2554,21,"NURSING HOME",1,96395
2555,21,"NURSING HOME/RETIREMENT HOME",556,96427
2556,21,"OTHER",10607,96475
2557,21,"OTHER COMMERCIAL TRANSPORTATION",130,96500
2558,21,"OTHER RAILROAD PROP / TRAIN DEPOT",275,96551
2559,21,"PARK PROPERTY",3362,96604
2560,21,"PARKING LOT",8,96637
2561,21,"PARKING LOT/GARAGE(NON.RESID.)",9329,96668
2562,21,"PAWN SHOP",5,96718
2563,21,"POLICE FACILITY/VEH PARKING LOT",675,96747
2564,21,"POOL ROOM",46,96798
2565,21,"PORCH",24,96827
2566,21,"RESIDENCE",49815,96852
2567,21,"RESIDENCE PORCH/HALLWAY",7290,96881
2568,21,"RESIDENCE-GARAGE",8030,96924
2569,21,"RESIDENTIAL YARD (FRONT/BACK)",3667,96960
2570,21,"RESTAURANT",5760,97009
2571,21,"RETAIL STORE",8,97039
2572,21,"SAVINGS AND LOAN",10,97071
2573,21,"SCHOOL YARD",2,97107
2574,21,"SCHOOL, PRIVATE, BUILDING",255,97138
2575,21,"SCHOOL, PRIVATE, GROUNDS",122,97183
2576,21,"SCHOOL, PUBLIC, BUILDING",765,97227
2577,21,"SCHOOL, PUBLIC, GROUNDS",491,97271
2578,21,"SIDEWALK",46497,97314
2579,21,"SMALL RETAIL STORE",3144,97342
2580,21,"SPORTS ARENA/STADIUM",544,97380
2581,21,"STAIRWELL",1,97420
2582,21,"STREET",119005,97449
2583,21,"TAVERN/LIQUOR STORE",1518,97475
2584,21,"TAXICAB",319,97514
2585,21,"TRAILER",1,97541
2586,21,"VACANT LOT",5,97568
2587,21,"VACANT LOT/LAND",1001,97598
2588,21,"VEHICLE - DELIVERY TRUCK",3,97633
2589,21,"VEHICLE - OTHER RIDE SERVICE",11,97677
2590,21,"VEHICLE NON-COMMERCIAL",6238,97725
2591,21,"VEHICLE-COMMERCIAL",197,97767
2592,21,"WAREHOUSE",251,97805
2593,21,"YARD",13,97834
2594,22,"",72,97858
2595,22,"ABANDONED BUILDING",360,97878
2596,22,"AIRCRAFT",28,97916
2597,22,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",18,97944
2598,22,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",10,98011
2599,22,"AIRPORT EXTERIOR - NON-SECURE AREA",29,98074
2600,22,"AIRPORT EXTERIOR - SECURE AREA",5,98128
2601,22,"AIRPORT PARKING LOT",12,98178
2602,22,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",30,98217
2603,22,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",15,98283
2604,22,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",5,98345
2605,22,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",46,98411
2606,22,"AIRPORT TRANSPORTATION SYSTEM (ATS)",1,98473
2607,22,"AIRPORT VENDING ESTABLISHMENT",35,98528
2608,22,"AIRPORT/AIRCRAFT",395,98577
2609,22,"ALLEY",9738,98613
2610,22,"ANIMAL HOSPITAL",27,98638
2611,22,"APARTMENT",33451,98673
2612,22,"APPLIANCE STORE",34,98702
2613,22,"ATHLETIC CLUB",230,98737
2614,22,"ATM (AUTOMATIC TELLER MACHINE)",176,98770
2615,22,"AUTO",75,98820
2616,22,"BANK",165,98844
2617,22,"BAR OR TAVERN",2124,98868
2618,22,"BARBER SHOP/BEAUTY SALON",1,98901
2619,22,"BARBERSHOP",339,98945
2620,22,"BASEMENT",2,98975
2621,22,"BOAT/WATERCRAFT",24,99003
2622,22,"BOWLING ALLEY",72,99038
2623,22,"BRIDGE",13,99071
2624,22,"CAR WASH",76,99097
2625,22,"CEMETARY",10,99125
2626,22,"CHA APARTMENT",2008,99153
2627,22,"CHA GROUNDS",3,99186
2628,22,"CHA HALLWAY/STAIRWELL/ELEVATOR",1621,99217
2629,22,"CHA PARKING LOT",1,99267
2630,22,"CHA PARKING LOT/GROUNDS",3667,99302
2631,22,"CHA STAIRWELL",1,99345
2632,22,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",581,99378
2633,22,"CLEANING STORE",166,99431
2634,22,"COIN OPERATED MACHINE",63,99465
2635,22,"COLLEGE/UNIVERSITY GROUNDS",111,99506
2636,22,"COLLEGE/UNIVERSITY RESIDENCE HALL",90,99552
2637,22,"COMMERCIAL / BUSINESS OFFICE",890,99605
2638,22,"CONSTRUCTION SITE",275,99653
2639,22,"CONVENIENCE STORE",550,99690
2640,22,"CREDIT UNION",6,99727
2641,22,"CTA BUS",824,99759
2642,22,"CTA BUS STOP",263,99786
2643,22,"CTA GARAGE / OTHER PROPERTY",296,99818
2644,22,"CTA PLATFORM",1322,99865
2645,22,"CTA STATION",111,99897
2646,22,"CTA TRACKS - RIGHT OF WAY",3,99928
2647,22,"CTA TRAIN",850,99973
2648,22,"CURRENCY EXCHANGE",199,100002
2649,22,"DAY CARE CENTER",27,100039
2650,22,"DELIVERY TRUCK",12,100074
2651,22,"DEPARTMENT STORE",652,100108
2652,22,"DRIVEWAY - RESIDENTIAL",1492,100144
2653,22,"DRUG STORE",698,100186
2654,22,"FACTORY/MANUFACTURING BUILDING",203,100216
2655,22,"FEDERAL BUILDING",8,100266
2656,22,"FIRE STATION",25,100302
2657,22,"FOREST PRESERVE",19,100334
2658,22,"GANGWAY",4,100369
2659,22,"GARAGE",2,100396
2660,22,"GAS STATION",4327,100422
2661,22,"GAS STATION DRIVE/PROP.",2,100453
2662,22,"GOVERNMENT BUILDING/PROPERTY",278,100496
2663,22,"GROCERY FOOD STORE",2548,100544
2664,22,"HALLWAY",5,100582
2665,22,"HIGHWAY/EXPRESSWAY",49,100609
2666,22,"HOSPITAL BUILDING/GROUNDS",592,100647
2667,22,"HOTEL/MOTEL",1417,100692
2668,22,"HOUSE",20,100723
2669,22,"JAIL / LOCK-UP FACILITY",48,100748
2670,22,"LAKEFRONT/WATERFRONT/RIVERBANK",45,100791
2671,22,"LIBRARY",23,100841
2672,22,"LIQUOR STORE",1,100868
2673,22,"LIVERY STAND OFFICE",1,100900
2674,22,"MEDICAL/DENTAL OFFICE",91,100939
2675,22,"MOTEL",2,100980
2676,22,"MOVIE HOUSE/THEATER",250,101005
2677,22,"NEWSSTAND",11,101044
2678,22,"NURSING HOME/RETIREMENT HOME",471,101073
2679,22,"OFFICE",1,101121
2680,22,"OTHER",9731,101147
2681,22,"OTHER COMMERCIAL TRANSPORTATION",110,101172
2682,22,"OTHER RAILROAD PROP / TRAIN DEPOT",257,101223
2683,22,"PARK PROPERTY",2382,101276
2684,22,"PARKING LOT",6,101309
2685,22,"PARKING LOT/GARAGE(NON.RESID.)",8597,101340
2686,22,"PAWN SHOP",3,101390
2687,22,"POLICE FACILITY/VEH PARKING LOT",675,101419
2688,22,"POOL ROOM",43,101470
2689,22,"PORCH",19,101499
2690,22,"PUBLIC HIGH SCHOOL",1,101524
2691,22,"RESIDENCE",49175,101562
2692,22,"RESIDENCE PORCH/HALLWAY",6869,101591
2693,22,"RESIDENCE-GARAGE",9140,101634
2694,22,"RESIDENTIAL YARD (FRONT/BACK)",4054,101670
2695,22,"RESTAURANT",5430,101719
2696,22,"SAVINGS AND LOAN",16,101749
2697,22,"SCHOOL, PRIVATE, BUILDING",237,101785
2698,22,"SCHOOL, PRIVATE, GROUNDS",104,101830
2699,22,"SCHOOL, PUBLIC, BUILDING",579,101874
2700,22,"SCHOOL, PUBLIC, GROUNDS",346,101918
2701,22,"SEWER",1,101961
2702,22,"SIDEWALK",42117,101986
2703,22,"SMALL RETAIL STORE",2000,102014
2704,22,"SPORTS ARENA/STADIUM",468,102052
2705,22,"STAIRWELL",1,102092
2706,22,"STREET",126722,102121
2707,22,"TAVERN/LIQUOR STORE",1497,102147
2708,22,"TAXICAB",363,102186
2709,22,"VACANT LOT",2,102213
2710,22,"VACANT LOT/LAND",974,102243
2711,22,"VEHICLE - DELIVERY TRUCK",2,102278
2712,22,"VEHICLE - OTHER RIDE SERVICE",16,102322
2713,22,"VEHICLE NON-COMMERCIAL",6882,102370
2714,22,"VEHICLE-COMMERCIAL",188,102412
2715,22,"WAREHOUSE",208,102450
2716,22,"YARD",11,102479
2717,23,"",59,102503
2718,23,"ABANDONED BUILDING",299,102523
2719,23,"AIRCRAFT",19,102561
2720,23,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",20,102589
2721,23,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",12,102656
2722,23,"AIRPORT EXTERIOR - NON-SECURE AREA",19,102719
2723,23,"AIRPORT EXTERIOR - SECURE AREA",4,102773
2724,23,"AIRPORT PARKING LOT",19,102823
2725,23,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",28,102862
2726,23,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",19,102928
2727,23,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",9,102990
2728,23,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",32,103056
2729,23,"AIRPORT VENDING ESTABLISHMENT",23,103118
2730,23,"AIRPORT/AIRCRAFT",322,103167
2731,23,"ALLEY",8007,103203
2732,23,"ANIMAL HOSPITAL",13,103228
2733,23,"APARTMENT",31301,103263
2734,23,"APPLIANCE STORE",30,103292
2735,23,"ATHLETIC CLUB",130,103327
2736,23,"ATM (AUTOMATIC TELLER MACHINE)",163,103360
2737,23,"AUTO",64,103410
2738,23,"BANK",174,103434
2739,23,"BAR OR TAVERN",3121,103458
2740,23,"BARBER SHOP/BEAUTY SALON",1,103491
2741,23,"BARBERSHOP",220,103535
2742,23,"BASEMENT",2,103565
2743,23,"BOAT/WATERCRAFT",26,103593
2744,23,"BOWLING ALLEY",50,103628
2745,23,"BRIDGE",15,103661
2746,23,"CAR WASH",56,103687
2747,23,"CEMETARY",8,103715
2748,23,"CHA APARTMENT",1839,103743
2749,23,"CHA GROUNDS",4,103776
2750,23,"CHA HALLWAY",3,103807
2751,23,"CHA HALLWAY/STAIRWELL/ELEVATOR",1239,103838
2752,23,"CHA PARKING LOT",3,103888
2753,23,"CHA PARKING LOT/GROUNDS",2853,103923
2754,23,"CHA PLAY LOT",1,103966
2755,23,"CHURCH",3,103998
2756,23,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",345,104024
2757,23,"CLEANING STORE",128,104077
2758,23,"CLUB",1,104111
2759,23,"COIN OPERATED MACHINE",39,104135
2760,23,"COLLEGE/UNIVERSITY GROUNDS",94,104176
2761,23,"COLLEGE/UNIVERSITY RESIDENCE HALL",82,104222
2762,23,"COMMERCIAL / BUSINESS OFFICE",752,104275
2763,23,"CONSTRUCTION SITE",236,104323
2764,23,"CONVENIENCE STORE",493,104360
2765,23,"CREDIT UNION",3,104397
2766,23,"CTA BUS",569,104429
2767,23,"CTA BUS STOP",214,104456
2768,23,"CTA GARAGE / OTHER PROPERTY",228,104488
2769,23,"CTA PLATFORM",1016,104535
2770,23,"CTA STATION",70,104567
2771,23,"CTA TRACKS - RIGHT OF WAY",2,104598
2772,23,"CTA TRAIN",750,104643
2773,23,"CURRENCY EXCHANGE",120,104672
2774,23,"DAY CARE CENTER",27,104709
2775,23,"DELIVERY TRUCK",19,104744
2776,23,"DEPARTMENT STORE",299,104778
2777,23,"DRIVEWAY",1,104814
2778,23,"DRIVEWAY - RESIDENTIAL",1187,104842
2779,23,"DRUG STORE",534,104884
2780,23,"DUMPSTER",1,104914
2781,23,"FACTORY/MANUFACTURING BUILDING",194,104942
2782,23,"FEDERAL BUILDING",16,104992
2783,23,"FIRE STATION",20,105028
2784,23,"FOREST PRESERVE",14,105060
2785,23,"GANGWAY",4,105095
2786,23,"GARAGE",3,105122
2787,23,"GAS STATION",3857,105148
2788,23,"GAS STATION DRIVE/PROP.",3,105179
2789,23,"GOVERNMENT BUILDING/PROPERTY",219,105222
2790,23,"GROCERY FOOD STORE",1903,105270
2791,23,"HALLWAY",5,105308
2792,23,"HIGHWAY/EXPRESSWAY",55,105335
2793,23,"HOSPITAL BUILDING/GROUNDS",650,105373
